"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
15,"Gloucester",5500,"Washington Twp","Administration Salaries and Benefits",1656,1694,1713,1825,1639
15,"Gloucester",5500,"Washington Twp","Total Operations and Maintenance of Plant",1685,1741,1974,1976,1979
15,"Gloucester",5500,"Washington Twp","Operations and Maintenance-Salaries and Benefits",911,939,1005,985,1002
15,"Gloucester",5500,"Washington Twp","Board Contribution to Food Services",153,123,152,149,148
15,"Gloucester",5500,"Washington Twp","Total Extracurricular Costs",315,328,346,343,358
15,"Gloucester",5500,"Washington Twp","Total Equipment Costs",0,0,0,1,6
15,"Gloucester",5500,"Washington Twp","Legal Costs",51,39,48,47,47
15,"Gloucester",5500,"Washington Twp","Employee Benefits as a percentage of salaries","32.01%","31.95%","32.06%","32.13%","32.18%"
15,"Gloucester",5590,"Wenonah Boro","Total Budgetary Comparative Per Pupil Cost",16077,16941,17310,18631,18576
15,"Gloucester",5590,"Wenonah Boro","Total Classroom Instruction",9917,9992,10093,10217,10318
15,"Gloucester",5590,"Wenonah Boro","Classroom-Salaries and Benefits",9622,9508,9476,9597,9467
15,"Gloucester",5590,"Wenonah Boro","Classroom-General Supplies and Textbooks",122,302,402,418,632
15,"Gloucester",5590,"Wenonah Boro","Classroom-Purchased Services",173,183,215,202,219
15,"Gloucester",5590,"Wenonah Boro","Total Support Services",2374,3521,3336,4276,4196
15,"Gloucester",5590,"Wenonah Boro","Support Services-Salaries and Benefits",1687,2529,2740,3750,3713
15,"Gloucester",5590,"Wenonah Boro","Total Administrative Costs",2181,2025,2127,2256,2152
15,"Gloucester",5590,"Wenonah Boro","Administration Salaries and Benefits",1889,1691,1800,1793,1749
15,"Gloucester",5590,"Wenonah Boro","Total Operations and Maintenance of Plant",1517,1279,1664,1803,1848
15,"Gloucester",5590,"Wenonah Boro","Operations and Maintenance-Salaries and Benefits",670,519,732,548,670
15,"Gloucester",5590,"Wenonah Boro","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",5590,"Wenonah Boro","Total Extracurricular Costs",75,69,89,79,62
15,"Gloucester",5590,"Wenonah Boro","Total Equipment Costs",0,23,0,0,142
15,"Gloucester",5590,"Wenonah Boro","Legal Costs",11,30,28,60,58
15,"Gloucester",5590,"Wenonah Boro","Employee Benefits as a percentage of salaries","25.08%","22.60%","24.63%","22.30%","22.06%"
15,"Gloucester",5620,"West Deptford Twp","Total Budgetary Comparative Per Pupil Cost",13703,14248,15469,14840,16574
15,"Gloucester",5620,"West Deptford Twp","Total Classroom Instruction",8077,8429,9153,8676,9812
15,"Gloucester",5620,"West Deptford Twp","Classroom-Salaries and Benefits",7431,7784,8522,8058,8992
15,"Gloucester",5620,"West Deptford Twp","Classroom-General Supplies and Textbooks",460,489,431,430,575
15,"Gloucester",5620,"West Deptford Twp","Classroom-Purchased Services",186,156,200,188,245
15,"Gloucester",5620,"West Deptford Twp","Total Support Services",2325,2318,2599,2478,2872
15,"Gloucester",5620,"West Deptford Twp","Support Services-Salaries and Benefits",1770,1842,2017,1901,2135
15,"Gloucester",5620,"West Deptford Twp","Total Administrative Costs",1452,1453,1507,1541,1532
15,"Gloucester",5620,"West Deptford Twp","Administration Salaries and Benefits",1185,1180,1225,1167,1291
15,"Gloucester",5620,"West Deptford Twp","Total Operations and Maintenance of Plant",1418,1568,1677,1637,1803
15,"Gloucester",5620,"West Deptford Twp","Operations and Maintenance-Salaries and Benefits",918,897,999,954,1019
15,"Gloucester",5620,"West Deptford Twp","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",5620,"West Deptford Twp","Total Extracurricular Costs",345,363,401,386,426
15,"Gloucester",5620,"West Deptford Twp","Total Equipment Costs",24,58,25,30,34
15,"Gloucester",5620,"West Deptford Twp","Legal Costs",20,18,16,15,10
15,"Gloucester",5620,"West Deptford Twp","Employee Benefits as a percentage of salaries","24.25%","22.89%","25.35%","24.16%","25.46%"
15,"Gloucester",5740,"Westville Boro","Total Budgetary Comparative Per Pupil Cost",12172,11776,13508,15433,16413
15,"Gloucester",5740,"Westville Boro","Total Classroom Instruction",8254,7962,8885,10150,11006
15,"Gloucester",5740,"Westville Boro","Classroom-Salaries and Benefits",8036,7662,8472,9679,10480
15,"Gloucester",5740,"Westville Boro","Classroom-General Supplies and Textbooks",190,260,266,304,335
15,"Gloucester",5740,"Westville Boro","Classroom-Purchased Services",29,40,147,168,191
15,"Gloucester",5740,"Westville Boro","Total Support Services",1899,1765,2285,2610,2761
15,"Gloucester",5740,"Westville Boro","Support Services-Salaries and Benefits",1309,1243,1354,1547,1710
15,"Gloucester",5740,"Westville Boro","Total Administrative Costs",1192,1164,1289,1473,1348
15,"Gloucester",5740,"Westville Boro","Administration Salaries and Benefits",780,707,799,913,817
15,"Gloucester",5740,"Westville Boro","Total Operations and Maintenance of Plant",775,833,967,1105,1203
15,"Gloucester",5740,"Westville Boro","Operations and Maintenance-Salaries and Benefits",451,411,471,539,546
15,"Gloucester",5740,"Westville Boro","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",5740,"Westville Boro","Total Extracurricular Costs",52,52,83,95,95
15,"Gloucester",5740,"Westville Boro","Total Equipment Costs",0,0,0,0,0
15,"Gloucester",5740,"Westville Boro","Legal Costs",7,19,24,28,27
15,"Gloucester",5740,"Westville Boro","Employee Benefits as a percentage of salaries","30.24%","28.01%","32.62%","32.62%","29.98%"
15,"Gloucester",5860,"Woodbury City","Total Budgetary Comparative Per Pupil Cost",14556,14854,16661,16362,17313
15,"Gloucester",5860,"Woodbury City","Total Classroom Instruction",8889,9280,10116,9865,10267
15,"Gloucester",5860,"Woodbury City","Classroom-Salaries and Benefits",8167,8315,8868,8546,8732
15,"Gloucester",5860,"Woodbury City","Classroom-General Supplies and Textbooks",270,401,409,488,479
15,"Gloucester",5860,"Woodbury City","Classroom-Purchased Services",453,564,839,831,1056
15,"Gloucester",5860,"Woodbury City","Total Support Services",2532,2422,2840,2702,3247
15,"Gloucester",5860,"Woodbury City","Support Services-Salaries and Benefits",2209,2134,2391,2257,2830
15,"Gloucester",5860,"Woodbury City","Total Administrative Costs",1496,1501,1644,1712,1710
15,"Gloucester",5860,"Woodbury City","Administration Salaries and Benefits",1277,1305,1396,1328,1483
15,"Gloucester",5860,"Woodbury City","Total Operations and Maintenance of Plant",1193,1211,1549,1574,1561
15,"Gloucester",5860,"Woodbury City","Operations and Maintenance-Salaries and Benefits",690,710,778,795,808
15,"Gloucester",5860,"Woodbury City","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",5860,"Woodbury City","Total Extracurricular Costs",405,400,456,457,475
15,"Gloucester",5860,"Woodbury City","Total Equipment Costs",18,94,77,95,102
15,"Gloucester",5860,"Woodbury City","Legal Costs",24,20,29,28,25
15,"Gloucester",5860,"Woodbury City","Employee Benefits as a percentage of salaries","28.96%","31.30%","32.81%","32.51%","32.74%"
15,"Gloucester",5870,"Woodbury Heights Boro","Total Budgetary Comparative Per Pupil Cost",14350,14656,16651,15711,14664
15,"Gloucester",5870,"Woodbury Heights Boro","Total Classroom Instruction",9832,10118,11150,10521,9859
15,"Gloucester",5870,"Woodbury Heights Boro","Classroom-Salaries and Benefits",9467,9641,10495,9903,9254
15,"Gloucester",5870,"Woodbury Heights Boro","Classroom-General Supplies and Textbooks",222,315,438,413,409
15,"Gloucester",5870,"Woodbury Heights Boro","Classroom-Purchased Services",143,162,217,204,196
15,"Gloucester",5870,"Woodbury Heights Boro","Total Support Services",1858,1757,2511,2369,2117
15,"Gloucester",5870,"Woodbury Heights Boro","Support Services-Salaries and Benefits",1243,1099,1236,1166,1127
15,"Gloucester",5870,"Woodbury Heights Boro","Total Administrative Costs",1672,1745,1715,1618,1496
15,"Gloucester",5870,"Woodbury Heights Boro","Administration Salaries and Benefits",1476,1078,1002,946,837
15,"Gloucester",5870,"Woodbury Heights Boro","Total Operations and Maintenance of Plant",939,981,1220,1151,1115
15,"Gloucester",5870,"Woodbury Heights Boro","Operations and Maintenance-Salaries and Benefits",503,535,590,557,511
15,"Gloucester",5870,"Woodbury Heights Boro","Board Contribution to Food Services",0,0,0,0,0
15,"Gloucester",5870,"Woodbury Heights Boro","Total Extracurricular Costs",49,54,56,53,76
15,"Gloucester",5870,"Woodbury Heights Boro","Total Equipment Costs",30,0,0,0,0
15,"Gloucester",5870,"Woodbury Heights Boro","Legal Costs",27,14,43,40,37
15,"Gloucester",5870,"Woodbury Heights Boro","Employee Benefits as a percentage of salaries","25.23%","26.66%","31.05%","31.05%","30.80%"
17,"Hudson",0220,"Bayonne City","Total Budgetary Comparative Per Pupil Cost",12700,12912,13499,13664,14104
17,"Hudson",0220,"Bayonne City","Total Classroom Instruction",8108,8212,8678,8708,8980
17,"Hudson",0220,"Bayonne City","Classroom-Salaries and Benefits",7707,7578,7904,7905,8159
17,"Hudson",0220,"Bayonne City","Classroom-General Supplies and Textbooks",93,146,270,291,256
17,"Hudson",0220,"Bayonne City","Classroom-Purchased Services",307,488,505,513,565
17,"Hudson",0220,"Bayonne City","Total Support Services",1557,1487,1637,1666,1993
17,"Hudson",0220,"Bayonne City","Support Services-Salaries and Benefits",1386,1267,1399,1400,1625
17,"Hudson",0220,"Bayonne City","Total Administrative Costs",1361,1285,1340,1490,1389
17,"Hudson",0220,"Bayonne City","Administration Salaries and Benefits",952,896,922,992,1032
17,"Hudson",0220,"Bayonne City","Total Operations and Maintenance of Plant",1361,1634,1497,1568,1569
17,"Hudson",0220,"Bayonne City","Operations and Maintenance-Salaries and Benefits",905,999,1022,1034,1064
17,"Hudson",0220,"Bayonne City","Board Contribution to Food Services",0,0,0,0,0
17,"Hudson",0220,"Bayonne City","Total Extracurricular Costs",113,124,133,144,132
17,"Hudson",0220,"Bayonne City","Total Equipment Costs",15,43,130,61,86
17,"Hudson",0220,"Bayonne City","Legal Costs",40,42,37,55,43
17,"Hudson",0220,"Bayonne City","Employee Benefits as a percentage of salaries","27.52%","27.04%","30.59%","25.00%","27.17%"
17,"Hudson",1200,"East Newark Boro","Total Budgetary Comparative Per Pupil Cost",12476,12163,9634,14328,10228
17,"Hudson",1200,"East Newark Boro","Total Classroom Instruction",6907,7251,5475,8163,5340
17,"Hudson",1200,"East Newark Boro","Classroom-Salaries and Benefits",6466,6559,5042,7413,5255
17,"Hudson",1200,"East Newark Boro","Classroom-General Supplies and Textbooks",337,526,387,651,57
17,"Hudson",1200,"East Newark Boro","Classroom-Purchased Services",103,165,46,99,28
17,"Hudson",1200,"East Newark Boro","Total Support Services",1316,1274,1580,2282,1929
17,"Hudson",1200,"East Newark Boro","Support Services-Salaries and Benefits",1056,1059,1016,1359,1348
17,"Hudson",1200,"East Newark Boro","Total Administrative Costs",1966,2039,1346,2024,1572
17,"Hudson",1200,"East Newark Boro","Administration Salaries and Benefits",1328,1332,950,1396,1064
17,"Hudson",1200,"East Newark Boro","Total Operations and Maintenance of Plant",2283,1562,1159,1750,1297
17,"Hudson",1200,"East Newark Boro","Operations and Maintenance-Salaries and Benefits",454,319,262,385,290
17,"Hudson",1200,"East Newark Boro","Board Contribution to Food Services",0,0,0,0,0
17,"Hudson",1200,"East Newark Boro","Total Extracurricular Costs",5,5,52,76,64
17,"Hudson",1200,"East Newark Boro","Total Equipment Costs",116,161,0,0,0
17,"Hudson",1200,"East Newark Boro","Legal Costs",142,112,22,33,36
17,"Hudson",1200,"East Newark Boro","Employee Benefits as a percentage of salaries","46.79%","35.60%","40.08%","40.59%","36.73%"
17,"Hudson",1850,"Guttenberg Town","Total Budgetary Comparative Per Pupil Cost",11233,12451,14066,13719,14547
17,"Hudson",1850,"Guttenberg Town","Total Classroom Instruction",6609,7166,8264,8109,8394
17,"Hudson",1850,"Guttenberg Town","Classroom-Salaries and Benefits",6326,6902,7864,7589,7961
17,"Hudson",1850,"Guttenberg Town","Classroom-General Supplies and Textbooks",205,199,268,392,307
17,"Hudson",1850,"Guttenberg Town","Classroom-Purchased Services",78,65,133,129,125
17,"Hudson",1850,"Guttenberg Town","Total Support Services",2229,2272,2709,2615,2762
17,"Hudson",1850,"Guttenberg Town","Support Services-Salaries and Benefits",1740,1922,2212,2134,2264
17,"Hudson",1850,"Guttenberg Town","Total Administrative Costs",1346,1604,1472,1424,1385
17,"Hudson",1850,"Guttenberg Town","Administration Salaries and Benefits",1002,1096,1117,1078,1063
17,"Hudson",1850,"Guttenberg Town","Total Operations and Maintenance of Plant",936,1278,1465,1422,1858
17,"Hudson",1850,"Guttenberg Town","Operations and Maintenance-Salaries and Benefits",306,352,441,426,424
17,"Hudson",1850,"Guttenberg Town","Board Contribution to Food Services",0,0,0,0,0
17,"Hudson",1850,"Guttenberg Town","Total Extracurricular Costs",68,84,104,100,99
17,"Hudson",1850,"Guttenberg Town","Total Equipment Costs",124,35,0,77,4
17,"Hudson",1850,"Guttenberg Town","Legal Costs",52,110,54,52,52
17,"Hudson",1850,"Guttenberg Town","Employee Benefits as a percentage of salaries","32.73%","34.03%","34.77%","34.77%","33.56%"
17,"Hudson",2060,"Harrison Town","Total Budgetary Comparative Per Pupil Cost",16179,16610,15773,17529,16726
17,"Hudson",2060,"Harrison Town","Total Classroom Instruction",9351,9256,8800,9779,9376
17,"Hudson",2060,"Harrison Town","Classroom-Salaries and Benefits",9110,9086,8608,9566,9211
17,"Hudson",2060,"Harrison Town","Classroom-General Supplies and Textbooks",162,137,140,155,118
17,"Hudson",2060,"Harrison Town","Classroom-Purchased Services",78,32,52,58,46
17,"Hudson",2060,"Harrison Town","Total Support Services",2536,2555,2546,2829,2769
17,"Hudson",2060,"Harrison Town","Support Services-Salaries and Benefits",2469,2493,2468,2742,2697
17,"Hudson",2060,"Harrison Town","Total Administrative Costs",1837,1994,1996,2219,2129
17,"Hudson",2060,"Harrison Town","Administration Salaries and Benefits",1634,1809,1803,2004,1947
17,"Hudson",2060,"Harrison Town","Total Operations and Maintenance of Plant",1902,2204,2012,2236,2073
17,"Hudson",2060,"Harrison Town","Operations and Maintenance-Salaries and Benefits",782,1063,942,1047,1065
17,"Hudson",2060,"Harrison Town","Board Contribution to Food Services",0,0,0,0,0
17,"Hudson",2060,"Harrison Town","Total Extracurricular Costs",204,238,59,66,39
17,"Hudson",2060,"Harrison Town","Total Equipment Costs",80,136,0,0,0
17,"Hudson",2060,"Harrison Town","Legal Costs",35,34,35,39,37
17,"Hudson",2060,"Harrison Town","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",0,0,0,0,0
17,"Hudson",2060,"Harrison Town","Employee Benefits as a percentage of salaries","28.60%","29.81%","29.98%","29.98%","27.81%"
17,"Hudson",2210,"Hoboken City","Total Budgetary Comparative Per Pupil Cost",23876,23793,24267,21575,16012
17,"Hudson",2210,"Hoboken City","Total Classroom Instruction",12222,12462,12501,11114,8357
17,"Hudson",2210,"Hoboken City","Classroom-Salaries and Benefits",11589,11822,11780,10473,7837
17,"Hudson",2210,"Hoboken City","Classroom-General Supplies and Textbooks",468,518,555,493,280
17,"Hudson",2210,"Hoboken City","Classroom-Purchased Services",165,122,166,148,240
17,"Hudson",2210,"Hoboken City","Total Support Services",5155,5240,5826,5180,3584
17,"Hudson",2210,"Hoboken City","Support Services-Salaries and Benefits",4384,4506,4700,4179,2913
17,"Hudson",2210,"Hoboken City","Total Administrative Costs",2105,2121,2105,1871,1511
17,"Hudson",2210,"Hoboken City","Administration Salaries and Benefits",1661,1636,1633,1452,1101
17,"Hudson",2210,"Hoboken City","Total Operations and Maintenance of Plant",3228,3055,2907,2585,1886
17,"Hudson",2210,"Hoboken City","Operations and Maintenance-Salaries and Benefits",2039,1941,1693,1505,1101
17,"Hudson",2210,"Hoboken City","Board Contribution to Food Services",294,0,124,110,77
17,"Hudson",2210,"Hoboken City","Total Extracurricular Costs",853,897,780,694,553
17,"Hudson",2210,"Hoboken City","Total Equipment Costs",3,0,17,15,0
17,"Hudson",2210,"Hoboken City","Legal Costs",53,60,49,44,31
17,"Hudson",2210,"Hoboken City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",290,268,259,230,122
17,"Hudson",2210,"Hoboken City","Employee Benefits as a percentage of salaries","29.05%","29.32%","35.44%","35.44%","32.17%"
17,"Hudson",2295,"Hudson County Vocational","Total Budgetary Comparative Per Pupil Cost",17306,18769,17933,17222,18690
17,"Hudson",2295,"Hudson County Vocational","Total Classroom Instruction",8639,9450,9117,8901,9655
17,"Hudson",2295,"Hudson County Vocational","Classroom-Salaries and Benefits",8435,9238,8936,8729,9487
17,"Hudson",2295,"Hudson County Vocational","Classroom-General Supplies and Textbooks",138,169,137,130,126
17,"Hudson",2295,"Hudson County Vocational","Classroom-Purchased Services",66,42,44,42,41
17,"Hudson",2295,"Hudson County Vocational","Total Support Services",2424,2461,2485,2346,2438
17,"Hudson",2295,"Hudson County Vocational","Support Services-Salaries and Benefits",2405,2446,2469,2331,2427
17,"Hudson",2295,"Hudson County Vocational","Total Administrative Costs",2286,2426,2432,2298,2494
17,"Hudson",2295,"Hudson County Vocational","Administration Salaries and Benefits",1837,1961,2069,1953,2134
17,"Hudson",2295,"Hudson County Vocational","Total Operations and Maintenance of Plant",2609,3039,2633,2491,2956
17,"Hudson",2295,"Hudson County Vocational","Operations and Maintenance-Salaries and Benefits",1410,1765,1443,1363,1750
17,"Hudson",2295,"Hudson County Vocational","Board Contribution to Food Services",227,198,0,0,0
